payment_id,member_id,sub_id,amount,payment_date,month,method,status,plan_name
9093,814,7013,61.73,2026-01-19,2026-01,CASH,PAID,Yoga Flow
9094,814,7013,57.61,2026-01-22,2026-01,CASH,PAID,Yoga Flow
9095,814,7013,61.22,2026-01-23,2026-01,CASH,PAID,Yoga Flow
9096,814,7013,60.86,2026-01-19,2026-01,CASH,PAID,Yoga Flow
9097,815,7014,58.22,2025-05-21,2025-05,VIREMENT,PAID,Yoga Flow
9098,815,7015,50.56,2025-06-23,2025-06,CASH,PAID,Standard Premium
9099,815,7016,59.98,2025-07-25,2025-07,VIREMENT,PAID,Yoga Flow
9100,815,7017,49.35,2025-08-27,2025-08,CARD,PAID,Standard Premium
9101,815,7018,84.86,2025-09-29,2025-09,CASH,PENDING,CrossFit Elite
9102,815,7019,14.27,2025-10-31,2025-10,CASH,PAID,Day Pass
9103,815,7019,14.82,2025-11-04,2025-11,CASH,PAID,Day Pass
9104,815,7020,61.14,2025-11-06,2025-11,CASH,FAILED,Yoga Flow
9105,815,7021,88.92,2025-12-07,2025-12,VIREMENT,PAID,CrossFit Elite
9106,815,7022,60.12,2026-01-15,2026-01,CARD,PAID,Yoga Flow
9107,815,7023,48.24,2026-02-15,2026-02,CASH,PAID,Standard Premium
9108,815,7024,50.59,2026-03-25,2026-03,CASH,PAID,Standard Premium
9109,815,7025,51.08,2026-04-27,2026-04,CARD,PAID,Standard Premium
9110,816,7026,48.44,2025-06-30,2025-06,CASH,PAID,Standard Premium
9111,816,7027,87.27,2025-08-06,2025-08,CASH,PAID,CrossFit Elite
9112,816,7028,60.55,2025-09-10,2025-09,CASH,PAID,Yoga Flow
9113,816,7029,90.15,2025-10-07,2025-10,CASH,PAID,CrossFit Elite
9114,816,7030,46.63,2025-11-15,2025-11,CASH,PAID,Standard Premium
9115,816,7031,50.9,2025-12-14,2025-12,CARD,PAID,Standard Premium
9116,816,7032,92.5,2026-01-23,2026-01,CASH,PENDING,CrossFit Elite
9117,816,7033,15.23,2026-02-19,2026-02,CARD,PENDING,Day Pass
9118,816,7034,51.22,2026-02-25,2026-02,CASH,PAID,Standard Premium
9119,816,7035,92.95,2026-03-29,2026-03,CARD,PAID,CrossFit Elite
9120,817,7036,56.94,2025-09-28,2025-09,CASH,PAID,Yoga Flow
9121,817,7037,85.35,2025-10-31,2025-10,CARD,PAID,CrossFit Elite
9122,817,7038,92.87,2025-12-01,2025-12,VIREMENT,PAID,CrossFit Elite
9123,817,7039,86.6,2025-12-29,2025-12,CASH,PAID,CrossFit Elite
9124,817,7040,48.56,2026-01-31,2026-01,CARD,FAILED,Standard Premium
9125,817,7041,47.57,2026-03-04,2026-03,CARD,PAID,Standard Premium
9126,817,7042,57.18,2026-04-03,2026-04,CASH,FAILED,Yoga Flow
9127,818,7043,89.96,2026-04-24,2026-04,VIREMENT,PAID,CrossFit Elite
9128,819,7044,91.31,2026-04-06,2026-04,CASH,PAID,CrossFit Elite
9129,820,7045,86.05,2025-10-14,2025-10,VIREMENT,PENDING,CrossFit Elite
9130,820,7046,14.36,2025-11-15,2025-11,CARD,PENDING,Day Pass
9131,820,7046,14.81,2025-11-16,2025-11,CARD,PAID,Day Pass
9132,820,7047,88.09,2025-11-20,2025-11,CASH,PAID,CrossFit Elite
9133,820,7048,89.73,2025-12-24,2025-12,CASH,PAID,CrossFit Elite
9134,820,7049,57.8,2026-01-29,2026-01,CASH,PAID,Yoga Flow
9135,820,7049,60.37,2026-01-26,2026-01,CASH,PAID,Yoga Flow
9136,820,7049,57.08,2026-01-28,2026-01,CASH,PAID,Yoga Flow
9137,821,7050,86.11,2025-10-02,2025-10,CARD,FAILED,CrossFit Elite
9138,821,7051,61.36,2025-11-04,2025-11,CARD,PAID,Yoga Flow
9139,821,7052,61.84,2025-12-06,2025-12,CASH,PAID,Yoga Flow
9140,821,7053,59.94,2026-01-07,2026-01,CASH,PAID,Yoga Flow
9141,821,7054,88.76,2026-02-05,2026-02,CASH,FAILED,CrossFit Elite
9142,821,7055,51.23,2026-03-14,2026-03,CARD,PAID,Standard Premium
9143,821,7056,88.82,2026-04-13,2026-04,CASH,PAID,CrossFit Elite
9144,822,7057,48.6,2025-12-09,2025-12,CASH,PAID,Standard Premium
9145,822,7058,90.5,2026-01-12,2026-01,CASH,PAID,CrossFit Elite
9146,822,7059,50.96,2026-02-15,2026-02,VIREMENT,PAID,Standard Premium
9147,822,7060,90.18,2026-03-21,2026-03,CASH,PAID,CrossFit Elite
9148,823,7061,90.69,2025-08-28,2025-08,CASH,PENDING,CrossFit Elite
9149,823,7062,48.76,2025-09-29,2025-09,CASH,PAID,Standard Premium
9150,823,7063,48.05,2025-11-01,2025-11,CARD,PAID,Standard Premium
9151,823,7064,87.61,2025-12-03,2025-12,CASH,PENDING,CrossFit Elite
9152,823,7065,14.57,2026-01-01,2026-01,CASH,PENDING,Day Pass
9153,823,7065,15.03,2025-12-31,2025-12,CASH,PAID,Day Pass
9154,823,7065,15.63,2025-12-31,2025-12,CASH,PAID,Day Pass
9155,823,7065,15.51,2026-01-01,2026-01,CASH,PAID,Day Pass
9156,823,7066,50.22,2026-01-10,2026-01,CASH,PAID,Standard Premium
9157,823,7067,90.02,2026-02-11,2026-02,CARD,PAID,CrossFit Elite
9158,823,7068,47.91,2026-03-20,2026-03,CARD,PAID,Standard Premium
9159,824,7069,48.46,2024-11-30,2024-11,CARD,PENDING,Standard Premium
9160,824,7070,14.64,2025-01-03,2025-01,CASH,PAID,Day Pass
9161,824,7070,15.53,2024-12-31,2024-12,CASH,PAID,Day Pass
9162,824,7071,85.43,2025-01-07,2025-01,VIREMENT,PAID,CrossFit Elite
9163,824,7072,91.47,2025-02-03,2025-02,CARD,PAID,CrossFit Elite
9164,824,7073,15.72,2025-03-08,2025-03,CARD,PAID,Day Pass
9165,824,7073,14.78,2025-03-12,2025-03,CARD,PAID,Day Pass
9166,824,7074,89.36,2025-03-15,2025-03,CARD,PAID,CrossFit Elite
9167,824,7075,48.64,2025-04-10,2025-04,VIREMENT,PAID,Standard Premium
9168,824,7076,88.21,2025-05-18,2025-05,CARD,PAID,CrossFit Elite
9169,824,7077,59.31,2025-06-14,2025-06,CASH,PAID,Yoga Flow
9170,824,7078,86.66,2025-07-15,2025-07,CARD,PAID,CrossFit Elite
9171,824,7079,47.76,2025-08-17,2025-08,CASH,PAID,Standard Premium
9172,824,7080,47.36,2025-09-21,2025-09,VIREMENT,PAID,Standard Premium
9173,824,7081,49.37,2025-10-19,2025-10,CARD,PAID,Standard Premium
9174,824,7082,46.64,2025-11-22,2025-11,CARD,PAID,Standard Premium
9175,824,7083,59.27,2025-12-25,2025-12,CARD,PAID,Yoga Flow
9176,824,7084,15.48,2026-01-29,2026-01,CASH,PAID,Day Pass
9177,824,7085,14.33,2026-02-04,2026-02,CASH,PAID,Day Pass
9178,824,7085,15.02,2026-02-06,2026-02,CASH,PAID,Day Pass
9179,825,7086,47.43,2024-11-29,2024-11,CASH,PAID,Standard Premium
9180,825,7087,88.45,2024-12-30,2024-12,CASH,PAID,CrossFit Elite
9181,825,7088,90.61,2025-01-31,2025-01,CASH,PAID,CrossFit Elite
9182,825,7089,15.66,2025-03-05,2025-03,CASH,PAID,Day Pass
9183,825,7089,14.54,2025-03-01,2025-03,CASH,PAID,Day Pass
9184,825,7089,15.3,2025-02-28,2025-02,CASH,PAID,Day Pass
9185,825,7090,48.78,2025-03-04,2025-03,CARD,PAID,Standard Premium
9186,825,7091,56.58,2025-04-06,2025-04,CASH,PAID,Yoga Flow
9187,825,7092,46.91,2025-05-06,2025-05,CARD,PAID,Standard Premium
9188,825,7093,51.29,2025-06-08,2025-06,CARD,PENDING,Standard Premium
9189,825,7094,60.02,2025-07-10,2025-07,VIREMENT,PAID,Yoga Flow
9190,825,7095,85.84,2025-08-08,2025-08,CASH,PAID,CrossFit Elite
9191,825,7096,56.96,2025-09-12,2025-09,CARD,PAID,Yoga Flow
9192,825,7097,61.3,2025-10-14,2025-10,CASH,PAID,Yoga Flow
9193,825,7098,14.98,2025-11-12,2025-11,CASH,PAID,Day Pass
9194,825,7098,14.51,2025-11-13,2025-11,CASH,PENDING,Day Pass
9195,825,7098,15.69,2025-11-17,2025-11,CASH,PAID,Day Pass
9196,825,7098,14.75,2025-11-17,2025-11,CASH,PAID,Day Pass
9197,825,7099,50.01,2025-11-17,2025-11,VIREMENT,PAID,Standard Premium
9198,825,7100,47.93,2025-12-21,2025-12,CASH,PAID,Standard Premium
9199,825,7101,47.03,2026-01-24,2026-01,CASH,PENDING,Standard Premium
9200,825,7102,48.18,2026-02-28,2026-02,CASH,PAID,Standard Premium
9201,825,7103,48.14,2026-03-29,2026-03,CARD,PAID,Standard Premium
9202,826,7104,50.51,2025-08-02,2025-08,CARD,PAID,Standard Premium
9203,826,7105,49.52,2025-09-02,2025-09,CARD,PAID,Standard Premium
9204,826,7106,15.56,2025-10-04,2025-10,VIREMENT,PAID,Day Pass
9205,826,7106,14.41,2025-10-08,2025-10,VIREMENT,PAID,Day Pass
9206,826,7107,50.77,2025-10-10,2025-10,CASH,PAID,Standard Premium
9207,826,7108,49.21,2025-11-13,2025-11,CASH,PAID,Standard Premium
9208,826,7109,50.17,2025-12-16,2025-12,CARD,PAID,Standard Premium
9209,826,7110,47.04,2026-01-16,2026-01,CARD,PAID,Standard Premium
9210,826,7111,46.66,2026-02-19,2026-02,CASH,PENDING,Standard Premium
9211,826,7112,48.8,2026-03-25,2026-03,CARD,PENDING,Standard Premium
9212,826,7113,58.69,2026-04-24,2026-04,CASH,PAID,Yoga Flow
9213,827,7114,51.11,2025-09-23,2025-09,CASH,PAID,Standard Premium
9214,827,7115,48.93,2025-10-22,2025-10,CASH,PAID,Standard Premium
9215,827,7116,88.41,2025-11-28,2025-11,CARD,PENDING,CrossFit Elite
9216,827,7117,59.15,2025-12-29,2025-12,CASH,PAID,Yoga Flow
9217,827,7118,60.84,2026-02-03,2026-02,CASH,PAID,Yoga Flow
9218,827,7119,56.75,2026-03-11,2026-03,CASH,PAID,Yoga Flow
9219,827,7120,84.76,2026-04-12,2026-04,CASH,PAID,CrossFit Elite
9220,828,7121,50.61,2026-02-09,2026-02,CARD,FAILED,Standard Premium
9221,828,7121,48.34,2026-02-06,2026-02,CARD,PAID,Standard Premium
9222,828,7121,46.85,2026-02-09,2026-02,CARD,PAID,Standard Premium
9223,829,7122,47.96,2025-01-11,2025-01,CARD,PENDING,Standard Premium
9224,829,7123,48.35,2025-02-16,2025-02,CASH,PAID,Standard Premium
9225,829,7124,91.54,2025-03-14,2025-03,CARD,PAID,CrossFit Elite
9226,829,7125,47.07,2025-04-22,2025-04,CASH,PAID,Standard Premium
9227,829,7126,15.43,2025-05-21,2025-05,CARD,PAID,Day Pass
9228,829,7127,49.17,2025-05-27,2025-05,CASH,FAILED,Standard Premium
9229,829,7128,51.39,2025-06-28,2025-06,VIREMENT,PAID,Standard Premium
9230,829,7129,56.74,2025-08-01,2025-08,VIREMENT,PAID,Yoga Flow
9231,829,7130,48.53,2025-08-30,2025-08,CASH,PAID,Standard Premium
9232,829,7131,58.75,2025-10-02,2025-10,CASH,PAID,Yoga Flow
9233,829,7132,58.3,2025-11-01,2025-11,CASH,PAID,Yoga Flow
9234,829,7133,85.8,2025-12-07,2025-12,CARD,PAID,CrossFit Elite
9235,829,7134,93.21,2026-01-09,2026-01,CASH,FAILED,CrossFit Elite
9236,829,7135,47.45,2026-02-16,2026-02,VIREMENT,PAID,Standard Premium
9237,829,7135,49.55,2026-02-14,2026-02,VIREMENT,PAID,Standard Premium
9238,830,7136,90.06,2026-02-19,2026-02,CARD,PAID,CrossFit Elite
9239,830,7137,86.51,2026-03-24,2026-03,CASH,PAID,CrossFit Elite
9240,830,7137,91.84,2026-03-26,2026-03,CASH,PAID,CrossFit Elite
9241,831,7138,85.5,2026-01-04,2026-01,CASH,PAID,CrossFit Elite
9242,831,7139,87.64,2026-02-09,2026-02,VIREMENT,FAILED,CrossFit Elite
9243,831,7140,60.37,2026-03-15,2026-03,CASH,PAID,Yoga Flow
9244,831,7141,86.1,2026-04-15,2026-04,CASH,PENDING,CrossFit Elite
9245,832,7142,50.51,2025-12-16,2025-12,CASH,PAID,Standard Premium
9246,832,7143,51.23,2026-01-18,2026-01,CASH,PAID,Standard Premium
9247,832,7144,47.11,2026-02-15,2026-02,CARD,PAID,Standard Premium
9248,832,7145,15.67,2026-03-24,2026-03,CASH,PAID,Day Pass
9249,832,7145,15.11,2026-03-19,2026-03,CASH,PAID,Day Pass
9250,832,7145,15.36,2026-03-24,2026-03,CASH,PENDING,Day Pass
9251,832,7146,59.37,2026-03-27,2026-03,VIREMENT,PAID,Yoga Flow
9252,833,7147,50.38,2025-03-14,2025-03,CARD,PAID,Standard Premium
9253,833,7148,50.03,2025-04-19,2025-04,CASH,PAID,Standard Premium
9254,833,7149,86.05,2025-05-21,2025-05,CASH,PAID,CrossFit Elite
9255,833,7150,49.24,2025-06-20,2025-06,CASH,PAID,Standard Premium
9256,833,7151,90.92,2025-07-25,2025-07,CARD,PAID,CrossFit Elite
9257,833,7152,85.76,2025-08-28,2025-08,CARD,PAID,CrossFit Elite
9258,833,7153,88.67,2025-09-27,2025-09,CASH,PAID,CrossFit Elite
9259,833,7154,90.31,2025-11-03,2025-11,VIREMENT,PENDING,CrossFit Elite
9260,833,7155,48.99,2025-12-06,2025-12,CARD,PENDING,Standard Premium
9261,833,7156,48.14,2026-01-07,2026-01,CARD,PAID,Standard Premium
9262,833,7157,57.56,2026-02-12,2026-02,CARD,PAID,Yoga Flow
9263,833,7158,51.2,2026-03-20,2026-03,VIREMENT,PENDING,Standard Premium
9264,833,7159,46.57,2026-04-22,2026-04,VIREMENT,PAID,Standard Premium
9265,834,7160,47.23,2025-10-03,2025-10,CARD,PAID,Standard Premium
9266,834,7161,50.74,2025-11-02,2025-11,CASH,PAID,Standard Premium
9267,834,7162,59.47,2025-12-05,2025-12,CARD,PAID,Yoga Flow
9268,834,7163,59.49,2026-01-09,2026-01,CASH,PAID,Yoga Flow
9269,834,7164,90.07,2026-02-08,2026-02,CASH,PAID,CrossFit Elite
9270,834,7165,61.58,2026-03-11,2026-03,CASH,PENDING,Yoga Flow
9271,834,7166,92.3,2026-04-15,2026-04,CARD,PENDING,CrossFit Elite
9272,835,7167,90.03,2025-10-23,2025-10,VIREMENT,PAID,CrossFit Elite
9273,835,7168,91.27,2025-11-22,2025-11,VIREMENT,PAID,CrossFit Elite
9274,835,7169,57.03,2025-12-29,2025-12,VIREMENT,PAID,Yoga Flow
9275,835,7170,59.22,2026-02-02,2026-02,CASH,PAID,Yoga Flow
9276,835,7171,57.31,2026-03-08,2026-03,CARD,PAID,Yoga Flow
9277,835,7172,15.44,2026-04-09,2026-04,CARD,PENDING,Day Pass
9278,835,7172,15.66,2026-04-05,2026-04,CARD,PAID,Day Pass
9279,835,7172,15.54,2026-04-08,2026-04,CARD,PAID,Day Pass
9280,835,7172,15.59,2026-04-07,2026-04,CARD,PAID,Day Pass
9281,836,7173,14.65,2025-12-27,2025-12,CARD,PAID,Day Pass
9282,836,7173,15.64,2025-12-23,2025-12,CARD,PAID,Day Pass
9283,836,7173,14.58,2025-12-23,2025-12,CARD,PAID,Day Pass
9284,836,7174,61.33,2025-12-24,2025-12,CASH,PAID,Yoga Flow
9285,836,7175,61.09,2026-01-28,2026-01,CARD,PAID,Yoga Flow
9286,836,7176,47.45,2026-02-27,2026-02,CARD,PAID,Standard Premium
9287,836,7177,60.63,2026-04-05,2026-04,CASH,PAID,Yoga Flow
9288,837,7178,48.98,2025-07-05,2025-07,CASH,PAID,Standard Premium
9289,837,7179,47.08,2025-08-05,2025-08,CASH,PAID,Standard Premium
9290,837,7180,92.95,2025-09-04,2025-09,CARD,PENDING,CrossFit Elite
9291,837,7181,47.91,2025-10-02,2025-10,CASH,PAID,Standard Premium
9292,837,7182,85.48,2025-11-06,2025-11,CASH,PENDING,CrossFit Elite
9293,837,7183,90.27,2025-12-12,2025-12,CASH,PAID,CrossFit Elite
9294,837,7184,50.21,2026-01-11,2026-01,CASH,PENDING,Standard Premium
9295,837,7185,91.58,2026-02-13,2026-02,CARD,PAID,CrossFit Elite
9296,837,7186,88.95,2026-03-19,2026-03,CASH,PAID,CrossFit Elite
9297,837,7187,89.88,2026-04-20,2026-04,CASH,PAID,CrossFit Elite
9298,838,7188,58.23,2025-10-10,2025-10,CASH,PAID,Yoga Flow
9299,838,7189,51.25,2025-11-13,2025-11,CARD,PAID,Standard Premium
9300,838,7190,15.3,2025-12-13,2025-12,CASH,PAID,Day Pass
9301,838,7190,14.91,2025-12-11,2025-12,CASH,PAID,Day Pass
9302,838,7190,14.51,2025-12-13,2025-12,CASH,PENDING,Day Pass
9303,838,7191,48.5,2025-12-16,2025-12,CARD,PAID,Standard Premium
9304,838,7192,58.02,2026-01-20,2026-01,CARD,PAID,Yoga Flow
9305,838,7193,93.09,2026-02-23,2026-02,CASH,PAID,CrossFit Elite
9306,839,7194,93.42,2025-06-25,2025-06,CARD,PENDING,CrossFit Elite
9307,839,7195,88.87,2025-08-02,2025-08,CARD,PAID,CrossFit Elite
9308,839,7196,60.86,2025-08-28,2025-08,CASH,PAID,Yoga Flow
9309,839,7197,91.68,2025-10-05,2025-10,CASH,PAID,CrossFit Elite
9310,839,7198,88.17,2025-11-04,2025-11,CARD,FAILED,CrossFit Elite
9311,839,7199,86.95,2025-12-05,2025-12,VIREMENT,PENDING,CrossFit Elite
9312,839,7200,88.4,2026-01-06,2026-01,CARD,PAID,CrossFit Elite
9313,839,7201,56.98,2026-02-08,2026-02,CASH,PAID,Yoga Flow
9314,839,7202,92.11,2026-03-17,2026-03,CASH,PAID,CrossFit Elite
9315,839,7202,85.49,2026-03-12,2026-03,CASH,PAID,CrossFit Elite
9316,840,7203,48.79,2026-02-25,2026-02,CARD,PAID,Standard Premium
9317,841,7204,15.13,2024-11-23,2024-11,CARD,PAID,Day Pass
9318,841,7204,15.62,2024-11-21,2024-11,CARD,PAID,Day Pass
9319,841,7205,57.12,2024-11-20,2024-11,CASH,PAID,Yoga Flow
9320,841,7206,14.52,2024-12-23,2024-12,CARD,PAID,Day Pass
9321,841,7206,14.82,2024-12-19,2024-12,CARD,PAID,Day Pass
9322,841,7206,14.35,2024-12-19,2024-12,CARD,PAID,Day Pass
9323,841,7206,14.45,2024-12-19,2024-12,CARD,PENDING,Day Pass
9324,841,7207,14.79,2024-12-24,2024-12,CASH,PAID,Day Pass
9325,841,7207,14.77,2024-12-25,2024-12,CASH,PAID,Day Pass
9326,841,7207,15.3,2024-12-26,2024-12,CASH,PENDING,Day Pass
9327,841,7208,49.36,2024-12-31,2024-12,CASH,PAID,Standard Premium
9328,841,7209,90.85,2025-02-03,2025-02,CASH,PAID,CrossFit Elite
9329,841,7210,15.44,2025-03-04,2025-03,VIREMENT,PAID,Day Pass
9330,841,7210,14.46,2025-03-06,2025-03,VIREMENT,PENDING,Day Pass
9331,841,7210,14.35,2025-03-06,2025-03,VIREMENT,PAID,Day Pass
9332,841,7210,14.31,2025-03-07,2025-03,VIREMENT,PAID,Day Pass
9333,841,7211,58.35,2025-03-07,2025-03,VIREMENT,PAID,Yoga Flow
9334,841,7212,47.93,2025-04-11,2025-04,CARD,PAID,Standard Premium
9335,841,7213,88.78,2025-05-14,2025-05,CASH,PAID,CrossFit Elite
9336,841,7214,90.49,2025-06-18,2025-06,CASH,PAID,CrossFit Elite
9337,841,7215,57.71,2025-07-19,2025-07,CASH,PAID,Yoga Flow
9338,841,7216,46.91,2025-08-15,2025-08,VIREMENT,PENDING,Standard Premium
9339,841,7217,47.04,2025-09-17,2025-09,VIREMENT,FAILED,Standard Premium
9340,841,7218,49.29,2025-10-19,2025-10,CARD,PAID,Standard Premium
9341,841,7219,51.28,2025-11-23,2025-11,CARD,PENDING,Standard Premium
9342,841,7220,48.08,2026-01-01,2026-01,CASH,PAID,Standard Premium
9343,841,7220,46.6,2025-12-28,2025-12,CASH,PAID,Standard Premium
9344,841,7220,50.53,2025-12-27,2025-12,CASH,PAID,Standard Premium
9345,841,7220,48.82,2025-12-31,2025-12,CASH,PAID,Standard Premium
9346,842,7221,86.91,2026-02-26,2026-02,CASH,PAID,CrossFit Elite
9347,842,7222,15.25,2026-03-28,2026-03,CASH,PAID,Day Pass
9348,842,7222,15.1,2026-03-27,2026-03,CASH,PAID,Day Pass
9349,842,7222,14.72,2026-03-26,2026-03,CASH,PAID,Day Pass
9350,843,7223,91.31,2025-06-22,2025-06,CASH,PAID,CrossFit Elite
9351,843,7224,14.32,2025-07-28,2025-07,CASH,PENDING,Day Pass
9352,843,7224,15.0,2025-07-23,2025-07,CASH,PAID,Day Pass
9353,843,7224,15.48,2025-07-28,2025-07,CASH,PAID,Day Pass
9354,843,7224,14.58,2025-07-25,2025-07,CASH,PAID,Day Pass
9355,843,7225,14.8,2025-08-02,2025-08,VIREMENT,PAID,Day Pass
9356,843,7225,14.84,2025-07-30,2025-07,VIREMENT,PAID,Day Pass
9357,843,7225,15.47,2025-08-01,2025-08,VIREMENT,PAID,Day Pass
9358,843,7226,15.63,2025-08-01,2025-08,VIREMENT,PAID,Day Pass
9359,843,7227,48.28,2025-08-10,2025-08,CARD,PAID,Standard Premium
9360,843,7228,59.46,2025-09-10,2025-09,CASH,PAID,Yoga Flow
9361,843,7229,14.95,2025-10-11,2025-10,CARD,PAID,Day Pass
9362,843,7229,14.88,2025-10-10,2025-10,CARD,PAID,Day Pass
9363,843,7229,14.99,2025-10-10,2025-10,CARD,PAID,Day Pass
9364,843,7229,15.46,2025-10-10,2025-10,CARD,PENDING,Day Pass
9365,843,7230,47.63,2025-10-14,2025-10,CASH,PAID,Standard Premium
9366,843,7231,48.48,2025-11-18,2025-11,CASH,PAID,Standard Premium
9367,843,7231,50.39,2025-11-17,2025-11,CASH,PAID,Standard Premium
9368,843,7231,47.59,2025-11-15,2025-11,CASH,PENDING,Standard Premium
9369,843,7231,47.34,2025-11-15,2025-11,CASH,PAID,Standard Premium
9370,843,7231,47.8,2025-11-16,2025-11,CASH,FAILED,Standard Premium
9371,844,7232,85.76,2025-08-25,2025-08,CASH,PAID,CrossFit Elite
9372,844,7233,93.43,2025-10-01,2025-10,CARD,PAID,CrossFit Elite
9373,844,7234,47.14,2025-11-05,2025-11,CASH,PAID,Standard Premium
9374,844,7235,14.68,2025-11-30,2025-11,CASH,PAID,Day Pass
9375,844,7235,15.67,2025-12-04,2025-12,CASH,PAID,Day Pass
9376,844,7235,14.75,2025-11-30,2025-11,CASH,PAID,Day Pass
9377,844,7235,15.18,2025-12-04,2025-12,CASH,PAID,Day Pass
9378,844,7236,87.8,2025-12-08,2025-12,CASH,PAID,CrossFit Elite
9379,844,7237,14.73,2026-01-07,2026-01,CASH,PAID,Day Pass
9380,844,7237,15.61,2026-01-09,2026-01,CASH,PAID,Day Pass
9381,844,7237,14.56,2026-01-07,2026-01,CASH,PAID,Day Pass
9382,844,7238,84.85,2026-01-11,2026-01,CASH,PAID,CrossFit Elite
9383,844,7239,89.35,2026-02-13,2026-02,CASH,PAID,CrossFit Elite
9384,844,7240,14.32,2026-03-15,2026-03,VIREMENT,PAID,Day Pass
9385,844,7240,15.6,2026-03-17,2026-03,VIREMENT,PAID,Day Pass
9386,844,7240,15.65,2026-03-17,2026-03,VIREMENT,PAID,Day Pass
9387,845,7241,86.97,2025-05-08,2025-05,CARD,FAILED,CrossFit Elite
9388,845,7242,51.01,2025-06-11,2025-06,CASH,PAID,Standard Premium
9389,845,7243,91.0,2025-07-12,2025-07,CARD,PAID,CrossFit Elite
9390,845,7244,86.11,2025-08-18,2025-08,VIREMENT,PENDING,CrossFit Elite
9391,845,7245,60.88,2025-09-23,2025-09,VIREMENT,PAID,Yoga Flow
9392,845,7246,48.18,2025-10-23,2025-10,CARD,PAID,Standard Premium
9393,845,7247,86.25,2025-11-20,2025-11,CASH,PAID,CrossFit Elite
9394,845,7248,50.26,2025-12-20,2025-12,VIREMENT,PAID,Standard Premium
9395,845,7249,92.65,2026-01-19,2026-01,CASH,PAID,CrossFit Elite
9396,845,7250,61.04,2026-02-24,2026-02,CASH,PAID,Yoga Flow
9397,845,7251,50.35,2026-03-30,2026-03,CASH,PAID,Standard Premium
9398,845,7252,90.73,2026-04-26,2026-04,VIREMENT,PAID,CrossFit Elite
9399,846,7253,48.21,2026-01-25,2026-01,VIREMENT,PAID,Standard Premium
9400,846,7254,14.43,2026-03-01,2026-03,VIREMENT,PAID,Day Pass
9401,846,7254,14.96,2026-02-26,2026-02,VIREMENT,PAID,Day Pass
9402,847,7255,49.23,2025-09-22,2025-09,CASH,PAID,Standard Premium
9403,847,7256,49.95,2025-10-30,2025-10,CARD,PAID,Standard Premium
9404,847,7257,48.49,2025-11-25,2025-11,CASH,PAID,Standard Premium
9405,847,7258,15.29,2025-12-31,2025-12,CARD,FAILED,Day Pass
9406,847,7258,15.12,2026-01-02,2026-01,CARD,PAID,Day Pass
9407,847,7258,14.76,2025-12-29,2025-12,CARD,PAID,Day Pass
9408,847,7259,51.39,2026-01-02,2026-01,CASH,PAID,Standard Premium
9409,847,7260,15.67,2026-01-31,2026-01,CARD,PAID,Day Pass
9410,847,7261,48.55,2026-02-07,2026-02,CARD,PENDING,Standard Premium
9411,847,7262,48.41,2026-03-12,2026-03,CARD,FAILED,Standard Premium
9412,848,7263,48.89,2025-01-26,2025-01,VIREMENT,PAID,Standard Premium
9413,848,7264,47.57,2025-03-02,2025-03,CASH,PAID,Standard Premium
9414,848,7265,50.79,2025-04-06,2025-04,CASH,PAID,Standard Premium
9415,848,7266,59.5,2025-05-11,2025-05,VIREMENT,PAID,Yoga Flow
9416,848,7267,14.55,2025-06-14,2025-06,CASH,PAID,Day Pass
9417,848,7267,14.55,2025-06-11,2025-06,CASH,PAID,Day Pass
9418,848,7267,15.6,2025-06-11,2025-06,CASH,FAILED,Day Pass
9419,848,7267,14.63,2025-06-12,2025-06,CASH,PAID,Day Pass
9420,848,7268,90.75,2025-06-17,2025-06,CARD,PAID,CrossFit Elite
9421,848,7269,85.54,2025-07-18,2025-07,CARD,PAID,CrossFit Elite
9422,848,7270,15.71,2025-08-25,2025-08,CASH,PAID,Day Pass
9423,848,7270,15.14,2025-08-20,2025-08,CASH,PAID,Day Pass
9424,848,7271,58.32,2025-08-28,2025-08,CASH,PAID,Yoga Flow
9425,848,7272,87.14,2025-09-30,2025-09,CASH,PAID,CrossFit Elite
9426,848,7273,14.76,2025-11-07,2025-11,CARD,PAID,Day Pass
9427,848,7274,89.52,2025-11-09,2025-11,CASH,PAID,CrossFit Elite
9428,848,7275,48.37,2025-12-12,2025-12,CASH,PENDING,Standard Premium
9429,848,7276,14.29,2026-01-15,2026-01,CARD,PENDING,Day Pass
9430,848,7276,15.63,2026-01-14,2026-01,CARD,PAID,Day Pass
9431,848,7277,86.65,2026-01-20,2026-01,CASH,PAID,CrossFit Elite
9432,848,7277,88.36,2026-01-20,2026-01,CASH,PAID,CrossFit Elite
9433,848,7277,92.3,2026-01-19,2026-01,CASH,PAID,CrossFit Elite
9434,849,7278,56.22,2025-03-24,2025-03,VIREMENT,PAID,Yoga Flow
9435,849,7279,87.66,2025-04-26,2025-04,CASH,PAID,CrossFit Elite
9436,849,7280,48.2,2025-05-31,2025-05,CASH,PAID,Standard Premium
9437,849,7281,50.17,2025-07-02,2025-07,CASH,PAID,Standard Premium
9438,849,7282,91.19,2025-08-08,2025-08,CASH,PAID,CrossFit Elite
9439,849,7283,86.32,2025-09-10,2025-09,CASH,PAID,CrossFit Elite
9440,849,7284,49.1,2025-10-17,2025-10,CARD,PAID,Standard Premium
